version,run_id,evidence_type,currency,basket_id,strategy,reference,reference_contribution,unit_contribution,contribution_difference,r_required,allowed_probability_decline,required_probability_lift,max_p_ref_if_lift_required,status
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ABSORB,REFERENCE,20.00,17.00,-3.00,1.1764705882352941176470588235294117647058823529412,,0.1764705882352941176470588235294117647058823529412,0.84999999999999999999999999999999999999999999999998,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ABSORB,ABSORB,17.00,17.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,REFERENCE,20.00,18.50,-1.50,1.0810810810810810810810810810810810810810810810811,,0.0810810810810810810810810810810810810810810810811,0.92499999999999999999999999999999999999999999999998,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,ABSORB,17.00,18.50,1.50,0.91891891891891891891891891891891891891891891891892,0.08108108108108108108108108108108108108108108108108,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,REFERENCE,20.00,20.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,ABSORB,17.00,20.00,3.00,0.85,0.15,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,REFERENCE,20.00,22.0000,2.0000,0.90909090909090909090909090909090909090909090909091,0.09090909090909090909090909090909090909090909090909,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,ABSORB,17.00,22.0000,5.0000,0.77272727272727272727272727272727272727272727272727,0.22727272727272727272727272727272727272727272727273,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,REFERENCE,20.00,19.0000,-1.0000,1.0526315789473684210526315789473684210526315789474,,0.0526315789473684210526315789473684210526315789474,0.94999999999999999999999999999999999999999999999997,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,ABSORB,17.00,19.0000,2.0000,0.89473684210526315789473684210526315789473684210526,0.10526315789473684210526315789473684210526315789474,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,REFERENCE,REFERENCE,20.00,20.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,REFERENCE,ABSORB,14.00,20.00,6.00,0.7,0.3,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ABSORB,REFERENCE,20.00,14.00,-6.00,1.4285714285714285714285714285714285714285714285714,,0.4285714285714285714285714285714285714285714285714,0.70000000000000000000000000000000000000000000000001,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ABSORB,ABSORB,14.00,14.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,REFERENCE,20.00,17.00,-3.00,1.1764705882352941176470588235294117647058823529412,,0.1764705882352941176470588235294117647058823529412,0.84999999999999999999999999999999999999999999999998,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,ABSORB,14.00,17.00,3.00,0.82352941176470588235294117647058823529411764705882,0.17647058823529411764705882352941176470588235294118,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,REFERENCE,20.00,20.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,ABSORB,14.00,20.00,6.00,0.7,0.3,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,REFERENCE,20.00,19.0000,-1.0000,1.0526315789473684210526315789473684210526315789474,,0.0526315789473684210526315789473684210526315789474,0.94999999999999999999999999999999999999999999999997,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,ABSORB,14.00,19.0000,5.0000,0.73684210526315789473684210526315789473684210526316,0.26315789473684210526315789473684210526315789473684,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,REFERENCE,20.00,16.0000,-4.0000,1.25,,0.25,0.8,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,ABSORB,14.00,16.0000,2.0000,0.875,0.125,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,REFERENCE,REFERENCE,20.00,20.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,REFERENCE,ABSORB,11.00,20.00,9.00,0.55,0.45,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ABSORB,REFERENCE,20.00,11.00,-9.00,1.8181818181818181818181818181818181818181818181818,,0.8181818181818181818181818181818181818181818181818,0.55000000000000000000000000000000000000000000000001,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ABSORB,ABSORB,11.00,11.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,REFERENCE,20.00,15.50,-4.50,1.2903225806451612903225806451612903225806451612903,,0.2903225806451612903225806451612903225806451612903,0.77500000000000000000000000000000000000000000000001,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,ABSORB,11.00,15.50,4.50,0.70967741935483870967741935483870967741935483870968,0.29032258064516129032258064516129032258064516129032,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,REFERENCE,20.00,20.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,ABSORB,11.00,20.00,9.00,0.55,0.45,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,REFERENCE,20.00,16.0000,-4.0000,1.25,,0.25,0.8,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,ABSORB,11.00,16.0000,5.0000,0.6875,0.3125,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,REFERENCE,20.00,13.0000,-7.0000,1.5384615384615384615384615384615384615384615384615,,0.5384615384615384615384615384615384615384615384615,0.65000000000000000000000000000000000000000000000002,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,ABSORB,11.00,13.0000,2.0000,0.84615384615384615384615384615384615384615384615385,0.15384615384615384615384615384615384615384615384615,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,REFERENCE,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,REFERENCE,ABSORB,25.00,28.00,3.00,0.89285714285714285714285714285714285714285714285714,0.10714285714285714285714285714285714285714285714286,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ABSORB,REFERENCE,28.00,25.00,-3.00,1.12,,0.12,0.89285714285714285714285714285714285714285714285714,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ABSORB,ABSORB,25.00,25.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,REFERENCE,28.00,26.50,-1.50,1.0566037735849056603773584905660377358490566037736,,0.0566037735849056603773584905660377358490566037736,0.94642857142857142857142857142857142857142857142856,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,ABSORB,25.00,26.50,1.50,0.94339622641509433962264150943396226415094339622642,0.05660377358490566037735849056603773584905660377358,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,ABSORB,25.00,28.00,3.00,0.89285714285714285714285714285714285714285714285714,0.10714285714285714285714285714285714285714285714286,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,REFERENCE,28.00,32.0000,4.0000,0.875,0.125,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,ABSORB,25.00,32.0000,7.0000,0.78125,0.21875,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,REFERENCE,28.00,29.0000,1.0000,0.96551724137931034482758620689655172413793103448276,0.03448275862068965517241379310344827586206896551724,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,ABSORB,25.00,29.0000,4.0000,0.86206896551724137931034482758620689655172413793103,0.13793103448275862068965517241379310344827586206897,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,REFERENCE,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,REFERENCE,ABSORB,22.00,28.00,6.00,0.78571428571428571428571428571428571428571428571429,0.21428571428571428571428571428571428571428571428571,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ABSORB,REFERENCE,28.00,22.00,-6.00,1.2727272727272727272727272727272727272727272727273,,0.2727272727272727272727272727272727272727272727273,0.78571428571428571428571428571428571428571428571427,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ABSORB,ABSORB,22.00,22.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,REFERENCE,28.00,25.00,-3.00,1.12,,0.12,0.89285714285714285714285714285714285714285714285714,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,ABSORB,22.00,25.00,3.00,0.88,0.12,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,ABSORB,22.00,28.00,6.00,0.78571428571428571428571428571428571428571428571429,0.21428571428571428571428571428571428571428571428571,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,REFERENCE,28.00,29.0000,1.0000,0.96551724137931034482758620689655172413793103448276,0.03448275862068965517241379310344827586206896551724,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,ABSORB,22.00,29.0000,7.0000,0.75862068965517241379310344827586206896551724137931,0.24137931034482758620689655172413793103448275862069,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,REFERENCE,28.00,26.0000,-2.0000,1.0769230769230769230769230769230769230769230769231,,0.0769230769230769230769230769230769230769230769231,0.92857142857142857142857142857142857142857142857141,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,ABSORB,22.00,26.0000,4.0000,0.84615384615384615384615384615384615384615384615385,0.15384615384615384615384615384615384615384615384615,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,REFERENCE,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,REFERENCE,ABSORB,19.00,28.00,9.00,0.67857142857142857142857142857142857142857142857143,0.32142857142857142857142857142857142857142857142857,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ABSORB,REFERENCE,28.00,19.00,-9.00,1.4736842105263157894736842105263157894736842105263,,0.4736842105263157894736842105263157894736842105263,0.67857142857142857142857142857142857142857142857144,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ABSORB,ABSORB,19.00,19.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,REFERENCE,28.00,23.50,-4.50,1.1914893617021276595744680851063829787234042553191,,0.1914893617021276595744680851063829787234042553191,0.83928571428571428571428571428571428571428571428575,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,ABSORB,19.00,23.50,4.50,0.80851063829787234042553191489361702127659574468085,0.19148936170212765957446808510638297872340425531915,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,REFERENCE,28.00,28.00,0.00,1,0,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,ABSORB,19.00,28.00,9.00,0.67857142857142857142857142857142857142857142857143,0.32142857142857142857142857142857142857142857142857,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ADD_SAME_CATEGORY,REFERENCE,28.00,26.0000,-2.0000,1.0769230769230769230769230769230769230769230769231,,0.0769230769230769230769230769230769230769230769231,0.92857142857142857142857142857142857142857142857141,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ADD_SAME_CATEGORY,ABSORB,19.00,26.0000,7.0000,0.73076923076923076923076923076923076923076923076923,0.26923076923076923076923076923076923076923076923077,,,decline_bound_or_no_decline
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ADD_NEW_CATEGORY,REFERENCE,28.00,23.0000,-5.0000,1.2173913043478260869565217391304347826086956521739,,0.2173913043478260869565217391304347826086956521739,0.82142857142857142857142857142857142857142857142858,lift_required_feasibility_depends_on_unknown_p_ref
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ADD_NEW_CATEGORY,ABSORB,19.00,23.0000,4.0000,0.82608695652173913043478260869565217391304347826087,0.17391304347826086956521739130434782608695652173913,,,decline_bound_or_no_decline
